-43.9465, -19.9177
-43.9463, -19.9175
-43.946, -19.9173
-43.9451, -19.9162
-43.9448, -19.9159
-43.9448, -19.9158
-43.9446, -19.9157
-43.9442, -19.9151
-43.9434, -19.9143
-43.9432, -19.9141
-43.943, -19.9139
-43.9411, -19.9129
-43.9405, -19.9125
-43.9402, -19.9125
-43.94, -19.9124
-43.9398, -19.9124
-43.9397, -19.9125
-43.9396, -19.9125
-43.9362, -19.9143
-43.9365, -19.9142
-43.937, -19.9141
-43.9371, -19.914
-43.9372, -19.9139
-43.9388, -19.9124
-43.939, -19.9123
-43.9392, -19.9122
-43.9394, -19.9122
-43.9397, -19.9121
-43.9401, -19.9121
-43.9404, -19.9122
-43.9406, -19.9123
-43.9408, -19.9123
-43.9413, -19.9126
-43.9437, -19.9139
-43.944, -19.9141
-43.9447, -19.9148
-43.9449, -19.915
-43.9469, -19.9174
-43.9472, -19.9176
-43.9474, -19.9177
-43.9476, -19.9178
-43.9478, -19.9178
-43.9316, -19.9136
-43.9318, -19.9137
-43.9322, -19.9139
-43.9323, -19.914
-43.9323, -19.914
-43.9322, -19.914
-43.9321, -19.9141
-43.9317, -19.9138
-43.9315, -19.9136
-43.9311, -19.9134
-43.9308, -19.9133
-43.9307, -19.9133
-43.9305, -19.9133
-43.9302, -19.9134
-43.929, -19.9137
-43.9308, -19.9132
-43.9316, -19.9136
-43.9318, -19.9138
-43.9336, -19.9148
-43.9338, -19.9148
-43.9344, -19.9147
-43.9347, -19.9147
-43.9361, -19.9143
-43.9362, -19.9143
-43.9365, -19.9142
-43.937, -19.9141
-43.9371, -19.914
-43.9372, -19.9139
-43.9388, -19.9124
-43.939, -19.9123
-43.9392, -19.9122
-43.9394, -19.9122
-43.9397, -19.9121
-43.9401, -19.9121
-43.9404, -19.9122
-43.9406, -19.9123
-43.9408, -19.9123
-43.9413, -19.9126
-43.9437, -19.9139
-43.944, -19.9141
-43.9447, -19.9148
-43.9301, -19.9133
-43.9306, -19.9132
-43.9308, -19.9132
-43.9316, -19.9136
-43.9318, -19.9138
-43.9336, -19.9148
